item_id,feature
1576861,non-fiction
368761,biography
15747587,fiction
819658,poetry
8506681,fiction
18529334,fiction
29113614,fiction
1591814,non-fiction
11053825,mystery
27228895,mystery
18144773,crime
2081266,crime
25863713,fiction
23518316,mystery
3021700,children
11815049,non-fiction
19032118,crime
28637712,non-fiction
15736533,paranormal
17161084,fiction
13152099,non-fiction
1125452,non-fiction
12272748,romance
6438075,fiction
16440926,romance
27276431,non-fiction
18168636,fiction
20587870,mystery
661959,fiction
13008256,fiction
106054,non-fiction
17908783,fiction
23066,non-fiction
3274437,non-fiction
22466280,crime
2971488,biography
26156153,non-fiction
7443188,fiction
29247155,fiction
17570232,mystery
7893,biography
18700455,biography
3350544,fiction
34875218,romance
75477,biography
27778062,biography
22397858,romance
10044433,non-fiction
18483048,mystery
29816822,mystery
65512,crime
18243867,fiction
6608766,romance
1187708,fiction
1626389,fiction
30651314,fiction
20256902,crime
18779167,fiction
22970903,fiction
9308241,biography
23364871,children
8951,mystery
6472006,biography
9969742,fiction
21411905,crime
1704015,non-fiction
33870669,biography
2494246,fiction
25670343,non-fiction
8191643,non-fiction
142863,non-fiction
15702615,crime
30365245,mystery
6833797,non-fiction
24242756,crime
12826714,biography
30122865,biography
3031625,biography
15819183,crime
446712,non-fiction
21900175,crime
17213020,mystery
23645343,fiction
44789,non-fiction
2749234,fiction
17251431,crime
25657,non-fiction
23362643,crime
32931631,romance
12329658,fiction
23482622,mystery
1892566,mystery
22009111,crime
156814,crime
919525,biography
3789581,mystery
5245238,fiction
18108474,fiction
25951790,crime
12157,romance
32148105,mystery
964338,fiction
18493348,fiction
13540477,mystery
29564621,biography
16187097,non-fiction
22715877,fiction
18401318,fiction
27834983,biography
674010,biography
22495568,non-fiction
17864398,mystery
18777410,thriller
30249934,fiction
17613215,fiction
29957407,thriller
14486186,fiction
22346,comics
13487672,biography
18657619,biography
6364512,non-fiction
12129108,biography
31560316,non-fiction
20516708,crime
20798847,crime
6519558,biography
4323311,non-fiction
10188750,non-fiction
3256563,biography
18308526,paranormal
27964492,non-fiction
22740178,graphic
19081762,romance
7341,non-fiction
258468,fiction
2795148,non-fiction
11118739,non-fiction
22524034,biography
9434373,biography
9565778,crime
8601174,non-fiction
1225917,fiction
20629046,crime
17618317,fiction
29848471,fiction
9524762,fiction
553145,crime
6671882,biography
25873040,fiction
5414258,non-fiction
6922698,non-fiction
29438693,fiction
15851191,romance
20815155,crime
484071,crime
335698,crime
30514112,fiction
8049196,biography
6413286,paranormal
331822,fiction
16129220,non-fiction
25252302,fiction
7105118,mystery
11801971,fiction
31149288,non-fiction
29624136,fiction
11112593,crime
31682438,non-fiction
7998705,non-fiction
2652444,non-fiction
16115601,fiction
7107019,romance
6099941,fiction
1686230,fiction
296139,fiction
23559618,fiction
401514,mystery
10184403,mystery
13569886,romance
1089039,non-fiction
17410317,romance
17673848,non-fiction
671165,non-fiction
2033584,fiction
8725639,non-fiction
6580494,fiction
935023,fiction
1151378,fiction
1306744,crime
17262279,children
1742665,mystery
23533786,non-fiction
3753308,crime
7011988,non-fiction
6931396,fiction
21560400,fiction
25407978,romance
8209556,children
96508,non-fiction
26057482,crime
31332992,poetry
15798827,non-fiction
8404140,fiction
530758,children
24030943,crime
10256634,paranormal
46305,children
16155941,fiction
753802,poetry
9680854,biography
60720,non-fiction
24892895,fiction
32735394,fiction
31408552,biography
836626,crime
12109229,fiction
24581363,romance
14896967,biography
457234,mystery
20690791,romance
7761641,romance
8925131,young-adult
29080658,romance
29471,biography
21969008,non-fiction
29338964,romance
1250158,fiction
23161144,biography
526578,crime
18103779,crime
9298308,romance
17310126,biography
8160404,non-fiction
1123100,fiction
2993358,crime
325730,fiction
12383887,crime
1419348,fiction
23126293,fiction
753865,non-fiction
33548534,fiction
1484026,biography
21053381,fiction
14743570,comics
25202534,crime
6416365,fiction
33621831,fiction
781871,fiction
7173435,mystery
1862780,fiction
439902,fiction
13531802,crime
11297824,paranormal
13612676,fiction
1425835,children
21863340,fiction
16010452,fiction
32812972,fiction
52415,fiction
580770,fiction
388485,biography
17679545,fiction
12040634,non-fiction
6580299,non-fiction
2205386,non-fiction
6535521,fiction
28001983,fiction
25132623,romance
17154036,crime
16162648,romance
31423741,children
19903773,non-fiction
71543,biography
31206381,romance
15814390,non-fiction
409192,non-fiction
18288055,fiction
32714259,biography
11451639,biography
13264510,fiction
1104076,non-fiction
1487686,fiction
6454567,fiction
5980364,young-adult
61919,fiction
6098570,biography
20661082,crime
10263619,mystery
114369,non-fiction
6506061,thriller
7600458,non-fiction
17971589,crime
21801750,crime
27970449,non-fiction
25898536,fiction
2688723,biography
18529312,biography
16089377,mystery
6217964,paranormal
16052086,fiction
6465066,biography
483330,fiction
20698494,thriller
607765,crime
2908906,crime
17374361,paranormal
1419800,crime
1450916,biography
4779599,romance
1817348,biography
930841,crime
3548143,biography
651689,biography
16130535,crime
27504586,fiction
17738567,biography
602684,children
1405991,children
17136,mystery
25565048,comics
4621739,young-adult
15826596,fiction
8219348,fiction
208735,biography
36573,fiction
13573378,non-fiction
23173377,fiction
18486250,mystery
17738287,crime
13436513,fiction
88761,children
19539416,fiction
2739137,fiction
7200287,fiction
9796594,crime
25017,non-fiction
8081435,non-fiction
28944747,crime
18121036,fiction
13373487,non-fiction
13532146,fiction
17239774,biography
22554718,mystery
807047,crime
1157869,children
1777991,fiction
19205577,fiction
19002408,fiction
1993828,non-fiction
783969,biography
866249,biography
9219020,fiction
91236,non-fiction
3970371,fiction
995071,fiction
21424613,mystery
27833607,crime
672593,non-fiction
10598566,mystery
34614624,fiction
26270886,fiction
911108,biography
22821248,crime
7735168,mystery
12354967,children
10779593,poetry
13067840,crime
15789159,fantasy
28634339,fiction
486030,thriller
18874832,young-adult
22552552,fiction
776833,non-fiction
34329401,fiction
22884650,fiction
19371312,mystery
5485785,non-fiction
33287838,crime
52474,fiction
5972939,crime
18404306,fiction
9048370,fiction
7242507,poetry
28271966,fiction
30556366,fiction
11401025,romance
842464,children
20564832,fiction
661341,biography
34457636,romance
17662382,paranormal
22925258,romance
8291066,biography
15712585,crime
15883345,mystery
24783564,crime
21532212,paranormal
27220718,crime
20251454,crime
7775810,biography
23603247,mystery
6478774,fiction
6447810,crime
2181495,biography
27037337,fiction
49726,non-fiction
18488410,crime
18170549,biography
15808822,non-fiction
18524146,non-fiction
32034808,biography
34726595,fiction
25389118,crime
1175214,biography
149850,non-fiction
915844,non-fiction
21483440,crime
7048450,fiction
78538,non-fiction
17723387,biography
90448,non-fiction
3008683,fiction
29490971,fiction
35051873,poetry
247062,biography
22487796,fiction
22548146,fiction
76314,young-adult
18106165,fiction
28965128,children
29142,romance
7069292,fiction
329162,biography
1478198,paranormal
1418865,fiction
1913193,mystery
21528156,fiction
13453954,fiction
6411456,non-fiction
581332,biography
1883275,crime
25026169,fiction
7791988,non-fiction
15835331,fiction
18160216,crime
26892114,fiction
10801893,biography
91539,biography
15794859,romance
28802513,biography
22915531,mystery
66051,crime
8577965,fiction
23602628,non-fiction
13395251,crime
26874311,romance
11799871,children
101299,biography
22501055,fiction
17660390,non-fiction
20644045,crime
9703979,children
219822,non-fiction
12381534,crime
6515329,fiction
22833918,crime
8109028,biography
65112,mystery
1244016,fiction
1176004,fiction
19389,non-fiction
7964466,non-fiction
33835372,fiction
7284891,fiction
13495198,fiction
22353246,biography
33015553,non-fiction
13272197,paranormal
33651938,historical-fiction
18625474,non-fiction
16006865,fiction
21802334,fiction
24039436,biography
18464441,crime
13417055,crime
7069627,fiction
12686507,non-fiction
17307096,fiction
13064233,paranormal
319306,fiction
154837,children
31213627,non-fiction
22878811,fiction
18110158,crime
7623711,romance
164760,fiction
13646850,fiction
4033106,non-fiction
856135,crime
723215,thriller
54726,mystery
16130289,fiction
2058398,children
2690801,non-fiction
15792497,fiction
2918398,non-fiction
28193,children
32592446,crime
21503783,fiction
19366330,non-fiction
1424020,non-fiction
30045252,non-fiction
11056643,fiction
20419472,non-fiction
10575,crime
22930914,fiction
17992451,fiction
6595954,fiction
33192084,biography
15015290,non-fiction
671027,non-fiction
8444877,non-fiction
11175843,fiction
7006340,fiction
9202443,crime
6634264,mystery
20873735,fiction
347903,non-fiction
30718983,romance
15835698,romance
22542579,fiction
20660470,fiction
13144793,crime
1980,non-fiction
487915,fiction
10795922,fiction
1522235,non-fiction
31132361,crime
32385625,crime
1151512,non-fiction
2194563,mystery
6384444,biography
2599592,poetry
29102966,biography
28584484,fiction
823341,fiction
6537453,crime
26795353,paranormal
21929537,historical-fiction
1261425,non-fiction
20611168,biography
77355,children
18780674,children
30759746,fiction
30324581,young-adult
6251543,fiction
18301330,biography
15739430,comics
30141547,fiction
7495461,non-fiction
15823968,biography
4804840,non-fiction
734199,fiction
30422650,young-adult
3298564,fiction
1307545,non-fiction
10360139,children
6933791,fiction
20940832,fiction
17165903,fiction
24331387,biography
13564582,crime
25763571,fiction
13323212,biography
27258221,crime
18103738,biography
35618450,fiction
6694210,fantasy
6986899,fiction
19060747,fiction
6321774,biography
21443487,crime
34999440,romance
23293246,fiction
18269730,biography
13658522,biography
19566672,romance
155646,crime
8980268,children
11719080,mystery
9454586,fiction
25318853,paranormal
25966736,crime
15850450,fiction
16154406,fiction
8535443,fiction
17073443,fiction
29779231,fiction
3071337,non-fiction
1074342,fiction
33574189,non-fiction
26237733,fiction
13414772,biography
9435698,romance
3212631,crime
10366637,fiction
40495,fiction
17972516,fiction
18712446,fiction
11166890,crime
17406780,fiction
7241743,non-fiction
18079646,fiction
22807656,non-fiction
613608,non-fiction
9461028,crime
17411148,romance
7129023,romance
7081398,fiction
13574099,fiction
13529208,mystery
15844857,fiction
19676115,non-fiction
485306,crime
17373099,crime
7214515,comics
13135824,fiction
15943369,children
6142898,biography
13516458,children
21111,fiction
831578,paranormal
16148754,biography
25889672,paranormal
22447925,fiction
2525276,biography
7806948,biography
17571292,non-fiction
7689099,fiction
96292,non-fiction
466439,thriller
18002218,paranormal
834237,non-fiction
6328412,biography
8746882,fiction
9589804,romance
13261396,crime
33834,fiction
16130085,romance
10636588,crime
17899395,fiction
705067,non-fiction
75407,non-fiction
18303570,fiction
22874561,fiction
2041302,children
3089690,non-fiction
15702035,thriller
13345619,non-fiction
29009372,fiction
34020282,fiction
33914019,biography
27278314,crime
24878398,mystery
22026742,mystery
203885,mystery
3509,fiction
13072937,fiction
23354554,fiction
13597760,mystery
17724749,fiction
294947,mystery
24203317,non-fiction
26891331,non-fiction
6658848,non-fiction
16163103,crime
13114766,non-fiction
21457187,fiction
13513043,fiction
18625579,romance
1042733,non-fiction
1635691,fiction
17158060,biography
14540025,fiction
11277558,paranormal
23230942,biography
6623277,mystery
6017509,crime
339054,children
25682364,non-fiction
34021066,romance
25928164,poetry
13260666,fiction
21796617,crime
22465598,romance
8961375,fiction
248871,paranormal
143555,fiction
20775702,crime
10856535,crime
17668564,romance
6769025,fiction
362832,crime
29329211,fiction
458960,fiction
13735,fiction
50237,fiction
17614845,fiction
6326593,young-adult
15762363,fiction
27278996,fiction
3368978,mystery
7671143,children
5969753,children
31325205,mystery
25158509,non-fiction
20263205,crime
1295418,thriller
1477360,crime
6954750,children
18884572,non-fiction
25717369,mystery
5941033,biography
19414860,fiction
15766096,crime
15791169,non-fiction
2181577,fiction
15746340,biography
1214813,non-fiction
10356907,mystery
25824259,fiction
13631122,mystery
35522363,crime
6351193,crime
2049300,paranormal
15815350,romance
844628,mystery
130440,biography
13543594,crime
29524230,romance
2011220,biography
1071589,non-fiction
764166,children
7107515,biography
26808625,fiction
23494595,crime
13034197,fiction
13316716,fiction
15110072,biography
3204276,young-adult
804713,fiction
23411607,biography
30653593,fiction
267293,non-fiction
15729034,fiction
25046657,fiction
27419829,biography
21532789,crime
8546768,biography
20948647,fiction
436111,non-fiction
17209346,mystery
919537,crime
13089859,crime
11284827,biography
8422982,mystery
6490174,non-fiction
7647714,crime
24950679,crime
112518,crime
479309,fiction
20518970,biography
7821370,children
728207,crime
29104594,crime
337008,fiction
10655319,romance
8297030,poetry
20525300,non-fiction
8177043,fiction
6071981,non-fiction
89864,biography
208899,non-fiction
12395905,paranormal
34393923,fiction
22939473,mystery
22208289,children
31822744,crime
29343631,crime
12003094,biography
29467801,fiction
15992281,fiction
22181909,fiction
21544615,non-fiction
8294562,biography
29757544,young-adult
23866561,romance
18698837,mystery
26030870,fiction
9042669,non-fiction
6484819,biography
15994494,biography
110810,biography
13449449,fiction
29533033,paranormal
28489792,historical-fiction
771825,biography
108763,fiction
7597908,fiction
17188467,romance
15802279,children
6991348,fantasy
6276048,fiction
11275360,crime
286792,poetry
1129919,mystery
8786,non-fiction
1005996,non-fiction
10368518,young-adult
22707141,biography
1309367,children
17348973,biography
30025791,paranormal
655204,fiction
7864276,fiction
24234793,fiction
22589654,fiction
16066194,poetry
758688,crime
23440920,fiction
6561000,paranormal
2504234,non-fiction
20763803,biography
12556060,non-fiction
1851799,fiction
1475106,fiction
11391066,paranormal
26230321,biography
12353154,crime
17376583,children
1566608,biography
4815886,young-adult
1391317,fiction
807532,fiction
28754660,children
30652305,mystery
1497952,crime
60376,fiction
22849611,mystery
30025,mystery
12284181,fiction
69179,fiction
23687209,biography
723553,non-fiction
23947868,biography
1357161,comics
17560793,paranormal
32749707,romance
26835515,romance
476647,fiction
8733753,crime
21840924,romance
10137516,fiction
11580448,biography
6034016,fiction
24473040,non-fiction
16103625,non-fiction
15775763,crime
12838727,paranormal
8680025,mystery
4955206,non-fiction
4443530,fiction
15801491,romance
7466298,comics
17271344,mystery
745523,fiction
17281110,mystery
197169,non-fiction
13531270,fiction
24937646,romance
6627591,fiction
20431104,fiction
7844141,children
17382908,crime
352961,non-fiction
16109208,romance
16202139,non-fiction
13628839,children
11280620,crime
30055037,non-fiction
25303381,non-fiction
22090692,fiction
15534541,fiction
21416935,biography
679126,children
17131056,non-fiction
2884899,fiction
26127593,biography
261879,non-fiction
22219971,fiction
25817182,non-fiction
262741,fiction
2099088,fiction
9524777,fiction
25280848,fiction
16249698,fiction
14960,crime
13610768,crime
15048,poetry
15798775,non-fiction
31706490,mystery
16172419,non-fiction
13451040,fiction
752950,biography
22007249,non-fiction
19187579,non-fiction
7669954,fiction
20321703,fiction
17342109,crime
11500214,paranormal
29960455,romance
82214,fiction
49311,children
17364245,biography
8311248,crime
6390989,fiction
15954306,fiction
11954508,thriller
5940836,fiction
6383481,non-fiction
12459312,biography
3328828,fiction
3470835,biography
873664,children
23564983,biography
25278470,crime
22010471,biography
13566731,poetry
6810640,comics
8717305,crime
7739868,non-fiction
13545551,crime
820197,biography
6378209,biography
6540258,young-adult
1899581,poetry
17074900,fiction
18895985,biography
674128,non-fiction
13560388,fiction
1618351,fiction
987073,non-fiction
574377,non-fiction
25943022,non-fiction
13512047,mystery
12961549,fiction
27124891,mystery
20631679,fiction
25102342,crime
7749903,biography
17316144,young-adult
10187737,fiction
2759212,non-fiction
1179127,historical-fiction
27406633,fiction
492388,non-fiction
902274,fiction
24079458,mystery
24587676,young-adult
19547578,non-fiction
491184,crime
32076440,mystery
22797111,paranormal
20169699,crime
24585267,fiction
8568032,fiction
7313633,fiction
2213997,crime
8553757,crime
17205561,biography
32315379,romance
13722322,children
335747,children
34022115,fiction
9874873,biography
1137261,biography
10839032,poetry
959072,crime
168488,non-fiction
25317323,biography
17183279,mystery
16205966,crime
5822946,fiction
11268,crime
12643364,biography
33138781,crime
25013806,biography
7879995,crime
9492483,mystery
17837258,crime
1508900,children
5088378,fiction
25700251,fiction
9770467,fiction
17885361,non-fiction
56594,biography
3264554,children
17725850,crime
18455909,fiction
1497456,fiction
3400572,fiction
21848195,fiction
548498,fiction
1795893,fiction
5034180,biography
8167357,mystery
2557007,children
569028,children
28695710,non-fiction
16162027,non-fiction
625185,fiction
16062618,biography
13389740,fiction
13416772,biography
11231080,non-fiction
31374245,crime
24054687,fiction
835521,non-fiction
23167156,thriller
13489595,fiction
8309618,fiction
1202713,crime
9969031,fiction
7779571,biography
7008591,children
96231,non-fiction
10652825,fiction
18191036,fiction
17869469,crime
8639187,biography
1559874,fiction
27429566,crime
1367798,fiction
301880,fiction
34971516,fiction
1548464,non-fiction
13510705,mystery
488428,non-fiction
1555476,crime
8703763,non-fiction
2249468,biography
24999107,crime
6945018,romance
87398,non-fiction
23014101,mystery
12476096,mystery
16071803,crime
30041179,paranormal
435892,biography
23281922,crime
25667484,non-fiction
18632985,fiction
18618721,crime
3723390,crime
13100615,fiction
8853666,non-fiction
989270,biography
18730814,fiction
19478063,paranormal
17826175,fiction
16122665,fiction
22673991,mystery
8395944,fiction
33635225,fiction
386371,fiction
22590791,children
33837404,poetry
15830512,fiction
671593,biography
24972299,mystery
25663711,fiction
6333237,fiction
21975914,paranormal
183362,mystery
310205,non-fiction
19171976,historical-fiction
79853,non-fiction
18050394,crime
11521292,biography
20521341,non-fiction
17983343,mystery
34740729,non-fiction
8888690,comics
28220681,biography
320788,non-fiction
6857738,romance
6268632,biography
2133247,crime
17182526,fiction
26202941,crime
969281,children
20724543,fiction
25379334,fiction
12091418,fiction
9942441,crime
1139165,fiction
15759970,mystery
28018739,crime
17061,fiction
17669095,biography
680154,biography
23307464,crime
228045,biography
28755514,non-fiction
18490554,biography
14287496,biography
11080710,mystery
17930191,fiction
7741156,fantasy
11573117,fiction
26257740,fiction
3400365,non-fiction
25002247,non-fiction
29533696,crime
14650541,children
10433007,fiction
18174070,non-fiction
1878675,biography
17620173,fiction
51196,biography
5530928,romance
6665849,mystery
26189138,mystery
553398,non-fiction
396232,fiction
659306,non-fiction
674221,fiction
21805544,fiction
6640291,non-fiction
17900075,crime
281235,fiction
15844200,fiction
6556194,non-fiction
13640540,mystery
1904112,biography
11289465,biography
15823204,crime
6390994,fiction
6000096,fiction
3390864,fiction
194719,comics
8996717,fiction
25622808,non-fiction
29666563,fiction
13265097,biography
6225848,children
17370618,fiction
12852772,non-fiction
7913722,biography
28795576,non-fiction
28603698,crime
8145235,fiction
7755663,fiction
232033,fiction
10458987,fiction
22748021,biography
26241356,crime
395524,biography
1880031,biography
35436353,non-fiction
951519,biography
25837141,romance
11528138,crime
35841658,crime
18481126,fiction
13092829,crime
11717240,biography
17270598,biography
8646395,romance
20613556,non-fiction
17412290,fiction
20661223,children
1103766,crime
1070138,non-fiction
20821177,biography
24905422,non-fiction
23213927,romance
359322,paranormal
439929,non-fiction
13621502,non-fiction
17934610,fiction
9540596,mystery
12481937,fiction
21953759,biography
12866465,non-fiction
25670409,biography
15763117,fiction
30194130,fiction
1178712,non-fiction
937786,fiction
9436536,paranormal
11561474,biography
322964,crime
358030,biography
1779350,young-adult
22105703,paranormal
10436984,romance
16160075,crime
15793626,non-fiction
4486338,fiction
754066,comics
9509298,fiction
7384901,fiction
6068264,biography
6375031,crime
23303570,romance
224704,non-fiction
3281831,fiction
10679059,children
15780279,mystery
32703393,young-adult
3312550,non-fiction
23522214,crime
19000183,poetry
33649618,biography
23196820,romance
20344702,fiction
11818847,fiction
12975987,fiction
13633743,fiction
16043563,non-fiction
29973433,biography
26135408,non-fiction
462111,biography
6333584,fiction
3147368,non-fiction
400491,crime
21859656,children
1758558,fiction
18090166,non-fiction
22308737,fiction
2282814,paranormal
35353683,mystery
260755,non-fiction
7994430,fiction
13261496,crime
533442,children
6387602,children
25129403,romance
41488,fiction
24110675,non-fiction
1852840,children
10417455,mystery
34622921,fiction
15838965,fiction
958368,fiction
17355220,non-fiction
28456817,crime
17720785,non-fiction
7790227,fiction
25727457,crime
23758803,non-fiction
18428247,crime
35632670,paranormal
28184209,graphic
178803,biography
8697191,crime
16145610,fiction
10146156,romance
1742291,biography
20810938,mystery
9108122,non-fiction
25219043,romance
1154620,non-fiction
8995,fiction
7645928,fiction
7983602,non-fiction
19665811,children
22694897,mystery
98883,non-fiction
34183602,romance
343067,biography
26029860,crime
294485,crime
34610615,fiction
131797,biography
1088620,non-fiction
11405419,romance
15274508,crime
13531858,fiction
17661944,fiction
16026580,fiction
22692742,biography
30933,biography
121822,paranormal
35819241,fiction
223867,children
1983784,biography
18074943,fiction
231584,biography
24833726,biography
29736688,crime
752704,fiction
22926045,romance
6598280,fiction
9011228,thriller
6606406,biography
906177,paranormal
958953,fiction
13547969,fiction
1418679,crime
11877014,fiction
1159038,mystery
19478190,crime
30653867,children
11393829,non-fiction
10562661,mystery
10662953,biography
17333443,crime
25620735,non-fiction
7161153,fiction
16165898,fiction
25272494,biography
22916172,romance
22697,crime
25318972,non-fiction
107105,mystery
18799452,fiction
28462002,fiction
7740385,paranormal
2988671,fiction
17130955,non-fiction
28279957,non-fiction
22551431,fiction
18271837,biography
25739669,romance
6571875,biography
1503322,biography
2521906,fiction
28701094,children
747599,crime
408516,non-fiction
34372749,crime
23565715,crime
8736148,biography
6658744,fiction
3653591,non-fiction
18079623,fiction
1654371,non-fiction
726037,non-fiction
397864,mystery
8546476,non-fiction
1028659,poetry
18906094,fiction
250057,fiction
321496,biography
19078,fiction
23531232,mystery
11959572,fiction
4231471,biography
25364035,fiction
67043,fiction
6513779,biography
18270293,fiction
8614812,fiction
17840327,fiction
1320105,fiction
23000843,fiction
381102,paranormal
19089997,fiction
478815,non-fiction
372342,mystery
3809446,non-fiction
22633368,crime
28062247,mystery
15803498,fiction
15712760,mystery
9457986,fiction
518620,children
13533671,crime
12466944,mystery
2636119,fiction
18515241,mystery
894658,poetry
1191522,fiction
9462,poetry
8421422,crime
30845927,non-fiction
1991243,comics
17594212,non-fiction
8608541,non-fiction
17985878,fiction
18878015,crime
27346052,romance
7815750,biography
2529437,fiction
25502053,crime
13838490,non-fiction
441608,crime
58233,non-fiction
18500005,non-fiction
27824826,fiction
17470669,crime
18211225,crime
15641,fiction
1212752,non-fiction
23399197,biography
236699,non-fiction
17694082,romance
8638218,crime
6933694,fiction
3261276,fiction
8689170,non-fiction
13927168,biography
659612,fiction
27395434,comics
25602471,fantasy
31451187,fiction
17402901,fiction
6613072,non-fiction
9466920,non-fiction
295801,mystery
10821511,biography
8125619,biography
18455046,fiction
12294821,fiction
14889313,crime
33815151,crime
6660047,fiction
27391858,fiction
172404,fiction
23614041,fiction
18630779,biography
5425660,fiction
16081824,fiction
25154805,crime
13588432,non-fiction
12480276,romance
3109025,biography
18817193,thriller
1291942,fiction
19710238,fiction
20729812,mystery
3392123,fiction
993107,fiction
29235687,romance
18813514,non-fiction
22521575,non-fiction
19662671,crime
541921,non-fiction
3253404,biography
1132614,children
107769,crime
1048897,children
1121054,poetry
9514590,romance
38513,fiction
27208474,non-fiction
9505128,non-fiction
31199023,comics
3949638,crime
4827247,fiction
12088030,non-fiction
9731044,paranormal
2755603,fiction
29065717,fiction
16244559,non-fiction
17830818,fiction
16281165,fiction
13546469,fiction
520211,fiction
13640034,fiction
18376324,romance
22749996,crime
6376578,paranormal
25170501,romance
25025535,crime
18812514,fiction
17969410,crime
25566212,fiction
3151688,children
35422029,crime
8257142,thriller
22236645,children
28172296,romance
753344,biography
6882935,fiction
12928117,fiction
3994086,crime
2064141,fiction
23267553,young-adult
13542605,mystery
491092,fiction
25063475,crime
35075599,fiction
13591792,fiction
2232952,crime
23672144,fiction
29758983,fiction
17852212,comics
2940899,non-fiction
18222690,children
1483425,crime
5241335,fiction
28918131,biography
15798391,fiction
15789630,non-fiction
3893118,fiction
18591115,romance
35869521,biography
12956238,non-fiction
12225569,fiction
754147,non-fiction
13576203,paranormal
6664960,fiction
13614942,fiction
24831669,fantasy
124751,young-adult
205540,fiction
8612576,biography
29939155,fiction
8534584,non-fiction
3548115,biography
8125720,biography
13503356,paranormal
23299097,mystery
4711983,crime
10055609,fiction
18719974,fiction
10329439,biography
751884,non-fiction
200913,non-fiction
270592,children
10339732,mystery
1326822,romance
18398261,biography
6719736,fiction
1504477,biography
3866964,non-fiction
16576613,biography
15784586,fiction
7036589,non-fiction
113250,non-fiction
18657726,non-fiction
30166675,crime
18267163,biography
496774,fiction
6633716,children
17860191,biography
23921562,biography
11135840,crime
23281665,mystery
155532,crime
20794034,fiction
10438132,non-fiction
829315,fiction
25669098,fiction
29845218,non-fiction
14538964,biography
443242,biography
3597625,crime
16647795,biography
30041132,fiction
11006046,non-fiction
23160041,crime
25561380,non-fiction
25052119,fantasy
25812851,crime
7455886,romance
29485733,fiction
25665767,crime
7842995,fiction
450694,fiction
13189969,thriller
2244799,crime
20097564,poetry
6090807,fiction
21963992,crime
27409390,crime
553929,biography
19399232,fiction
4166120,fiction
21945476,paranormal
463649,non-fiction
22859802,fiction
7103057,fiction
22819271,romance
22694044,romance
1273364,crime
22311017,mystery
891426,biography
7164428,biography
7006810,children
7684993,children
68422,non-fiction
17661982,fiction
7789069,fiction
34409682,paranormal
7248857,fiction
57309,comics
6644782,fiction
32596520,non-fiction
25437374,romance
185636,biography
95420,fiction
24683517,non-fiction
35082634,non-fiction
6438768,biography
13642952,fiction
965748,fiction
33542641,fiction
25814365,paranormal
18480055,romance
1142513,non-fiction
24904644,crime
14287751,non-fiction
962247,crime
10458502,non-fiction
28254042,fiction
9912563,fiction
8958921,non-fiction
31699723,biography
1058527,biography
24905459,children
26449764,fiction
886660,biography
18301663,romance
24971955,paranormal
9135593,biography
22722846,biography
18170601,fiction
30818,crime
12791367,fiction
379142,biography
6993647,fiction
890964,non-fiction
21948638,young-adult
235957,non-fiction
17604915,crime
14930830,fiction
13499720,fiction
393177,biography
7267471,biography
202148,comics
17918922,mystery
13533745,crime
32793537,mystery
22453647,fiction
18753183,biography
29874079,biography
6422266,crime
18304239,crime
9741482,biography
16091587,fiction
4137,biography
18221438,crime
25828907,crime
30813724,crime
36140037,romance
1129389,fiction
30833,non-fiction
352702,fiction
13247199,crime
61326,mystery
8730781,crime
2918586,crime
33851744,fiction
29367701,biography
1374029,fiction
84119,children
24129575,fiction
29564630,fiction
25512470,fiction
10621912,fiction
18621331,fiction
15825709,children
5233268,romance
22776687,biography
102268,fiction
138168,poetry
18233795,fiction
18479294,crime
9504248,mystery
28700,biography
2863059,fiction
28953961,non-fiction
294972,romance
13425637,fiction
24184721,fiction
25947599,crime
17780858,graphic
29477134,crime
18333764,comics
33569,biography
29608799,biography
3114996,crime
15704178,fiction
22309351,poetry
22632,non-fiction
1930907,fiction
7492473,mystery
17229129,crime
24345783,crime
28224307,non-fiction
979507,fiction
32999129,crime
8453008,paranormal
1886977,non-fiction
17672089,fiction
868412,biography
10295669,fiction
673206,children
7049656,fiction
27872848,crime
3154411,fiction
248172,non-fiction
247035,biography
22716128,crime
135895,fiction
25508767,non-fiction
209522,biography
30716622,crime
208653,biography
33441,mystery
48652,mystery
32184263,romance
19363618,biography
17905355,fiction
13406278,fiction
168711,non-fiction
17120488,non-fiction
16115608,fiction
23272461,fiction
1898957,fiction
16059470,biography
6296173,fiction
31674505,biography
1210787,crime
26245951,children
13733440,fiction
6778988,thriller
8100101,romance
2648032,crime
36194145,crime
14296667,romance
25574513,mystery
2512131,non-fiction
20587231,fiction
634567,non-fiction
1128164,paranormal
18916441,fiction
34582637,romance
7485347,crime
24325289,fiction
13606231,fiction
25785625,fiction
10784099,romance
6000642,non-fiction
241259,non-fiction
18622337,fiction
34662351,romance
13574071,non-fiction
25131894,crime
18623710,mystery
29342411,biography
21901256,fiction
86698,non-fiction
13623150,fiction
21480701,fiction
386404,biography
1835847,fiction
27416146,fiction
17234601,fiction
60973,non-fiction
548432,fiction
728444,comics
291178,non-fiction
774985,crime
28814726,fiction
280751,biography
6760400,non-fiction
325636,biography
6392448,children
12008452,fiction
9072974,non-fiction
29763698,children
5497240,non-fiction
11923030,mystery
1005159,fiction
10343996,fiction
30733,non-fiction
28230152,fiction
5174627,non-fiction
20749824,non-fiction
18266058,fiction
688833,non-fiction
11646021,mystery
18706573,biography
13107748,non-fiction
